utt_id,path,label,speaker_id,source_id,content_type,environment
6k_SBA_107_1-seg_41_070-50_340,SADA_KHA/6k_SBA_107_1-seg_41_070-50_340.wav,SADA_KHA,batch_1/6k_SBA_107_1.wav:Speaker1متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_107_2-seg_149_820-154_890,SADA_KHA/6k_SBA_107_2-seg_149_820-154_890.wav,SADA_KHA,batch_1/6k_SBA_107_2.wav:Speaker3متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_107_2-seg_118_050-121_650,SADA_KHA/6k_SBA_107_2-seg_118_050-121_650.wav,SADA_KHA,batch_1/6k_SBA_107_2.wav:Speaker5متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_107_2-seg_33_920-37_550,SADA_KHA/6k_SBA_107_2-seg_33_920-37_550.wav,SADA_KHA,batch_1/6k_SBA_107_2.wav:Speaker1متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_107_2-seg_158_080-160_370,SADA_KHA/6k_SBA_107_2-seg_158_080-160_370.wav,SADA_KHA,batch_1/6k_SBA_107_2.wav:Speaker3متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_108_1-seg_222_140-225_030,SADA_NAJ/6k_SBA_108_1-seg_222_140-225_030.wav,SADA_NAJ,batch_1/6k_SBA_108_1.wav:Speaker5متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_109_0-seg_425_043-429_090,SADA_KHA/6k_SBA_109_0-seg_425_043-429_090.wav,SADA_KHA,batch_1/6k_SBA_109_0.wav:Speaker1متحدث,SHOW_09,مسابقات,Noisy -- ضوضاء
6k_SBA_109_0-seg_393_725-399_060,SADA_KHA/6k_SBA_109_0-seg_393_725-399_060.wav,SADA_KHA,batch_1/6k_SBA_109_0.wav:Speaker6متحدث,SHOW_09,مسابقات,Noisy -- ضوضاء
6k_SBA_109_0-seg_413_360-417_593,SADA_KHA/6k_SBA_109_0-seg_413_360-417_593.wav,SADA_KHA,batch_1/6k_SBA_109_0.wav:Speaker1متحدث,SHOW_09,مسابقات,Noisy -- ضوضاء
6k_SBA_109_0-seg_153_650-155_818,SADA_KHA/6k_SBA_109_0-seg_153_650-155_818.wav,SADA_KHA,batch_1/6k_SBA_109_0.wav:Speaker3متحدث,SHOW_09,مسابقات,Noisy -- ضوضاء
6k_SBA_109_0-seg_192_180-194_230,SADA_KHA/6k_SBA_109_0-seg_192_180-194_230.wav,SADA_KHA,batch_1/6k_SBA_109_0.wav:Speaker2متحدث,SHOW_09,مسابقات,Noisy -- ضوضاء
6k_SBA_109_0-seg_387_240-391_440,SADA_KHA/6k_SBA_109_0-seg_387_240-391_440.wav,SADA_KHA,batch_1/6k_SBA_109_0.wav:Speaker6متحدث,SHOW_09,مسابقات,Noisy -- ضوضاء
6k_SBA_109_0-seg_136_729-141_260,SADA_KHA/6k_SBA_109_0-seg_136_729-141_260.wav,SADA_KHA,batch_1/6k_SBA_109_0.wav:Speaker3متحدث,SHOW_09,مسابقات,Noisy -- ضوضاء
6k_SBA_109_0-seg_311_120-318_300,SADA_KHA/6k_SBA_109_0-seg_311_120-318_300.wav,SADA_KHA,batch_1/6k_SBA_109_0.wav:Speaker5متحدث,SHOW_09,مسابقات,Noisy -- ضوضاء
6k_SBA_109_0-seg_404_980-407_072,SADA_KHA/6k_SBA_109_0-seg_404_980-407_072.wav,SADA_KHA,batch_1/6k_SBA_109_0.wav:Speaker1متحدث,SHOW_09,مسابقات,Noisy -- ضوضاء
6k_SBA_109_0-seg_418_038-421_438,SADA_KHA/6k_SBA_109_0-seg_418_038-421_438.wav,SADA_KHA,batch_1/6k_SBA_109_0.wav:Speaker6متحدث,SHOW_09,مسابقات,Noisy -- ضوضاء
6k_SBA_109_0-seg_432_381-436_181,SADA_KHA/6k_SBA_109_0-seg_432_381-436_181.wav,SADA_KHA,batch_1/6k_SBA_109_0.wav:Speaker1متحدث,SHOW_09,مسابقات,Noisy -- ضوضاء
6k_SBA_109_0-seg_157_842-169_642,SADA_KHA/6k_SBA_109_0-seg_157_842-169_642.wav,SADA_KHA,batch_1/6k_SBA_109_0.wav:Speaker3متحدث,SHOW_09,مسابقات,Noisy -- ضوضاء
6k_SBA_109_1-seg_339_490-347_600,SADA_HIJ/6k_SBA_109_1-seg_339_490-347_600.wav,SADA_HIJ,batch_1/6k_SBA_109_1.wav:Speaker6متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_109_1-seg_278_430-284_380,SADA_HIJ/6k_SBA_109_1-seg_278_430-284_380.wav,SADA_HIJ,batch_1/6k_SBA_109_1.wav:Speaker2متحدث,SHOW_09,مسابقات,Noisy -- ضوضاء
6k_SBA_109_2-seg_39_690-47_140,SADA_HIJ/6k_SBA_109_2-seg_39_690-47_140.wav,SADA_HIJ,batch_1/6k_SBA_109_2.wav:Speaker1متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_109_2-seg_0_630-3_800,SADA_HIJ/6k_SBA_109_2-seg_0_630-3_800.wav,SADA_HIJ,batch_1/6k_SBA_109_2.wav:Speaker1متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_109_2-seg_129_430-132_680,SADA_HIJ/6k_SBA_109_2-seg_129_430-132_680.wav,SADA_HIJ,batch_1/6k_SBA_109_2.wav:Speaker3متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_110_1-seg_390_470-393_050,SADA_KHA/6k_SBA_110_1-seg_390_470-393_050.wav,SADA_KHA,batch_1/6k_SBA_110_1.wav:Speaker4متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_110_1-seg_119_860-122_200,SADA_KHA/6k_SBA_110_1-seg_119_860-122_200.wav,SADA_KHA,batch_1/6k_SBA_110_1.wav:Speaker1متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_110_1-seg_500_480-508_840,SADA_KHA/6k_SBA_110_1-seg_500_480-508_840.wav,SADA_KHA,batch_1/6k_SBA_110_1.wav:Speaker5متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_110_1-seg_330_553-334_382,SADA_KHA/6k_SBA_110_1-seg_330_553-334_382.wav,SADA_KHA,batch_1/6k_SBA_110_1.wav:Speaker4متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_110_1-seg_441_300-443_720,SADA_KHA/6k_SBA_110_1-seg_441_300-443_720.wav,SADA_KHA,batch_1/6k_SBA_110_1.wav:Speaker4متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_110_1-seg_306_510-309_390,SADA_KHA/6k_SBA_110_1-seg_306_510-309_390.wav,SADA_KHA,batch_1/6k_SBA_110_1.wav:Speaker4متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_110_1-seg_172_862-181_833,SADA_KHA/6k_SBA_110_1-seg_172_862-181_833.wav,SADA_KHA,batch_1/6k_SBA_110_1.wav:Speaker2متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_110_1-seg_408_710-411_380,SADA_KHA/6k_SBA_110_1-seg_408_710-411_380.wav,SADA_KHA,batch_1/6k_SBA_110_1.wav:Speaker4متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_110_1-seg_490_070-492_480,SADA_KHA/6k_SBA_110_1-seg_490_070-492_480.wav,SADA_KHA,batch_1/6k_SBA_110_1.wav:Speaker5متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_110_1-seg_45_768-53_241,SADA_KHA/6k_SBA_110_1-seg_45_768-53_241.wav,SADA_KHA,batch_1/6k_SBA_110_1.wav:Speaker1متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_110_1-seg_463_120-467_260,SADA_KHA/6k_SBA_110_1-seg_463_120-467_260.wav,SADA_KHA,batch_1/6k_SBA_110_1.wav:Speaker4متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_110_1-seg_42_638-45_723,SADA_KHA/6k_SBA_110_1-seg_42_638-45_723.wav,SADA_KHA,batch_1/6k_SBA_110_1.wav:Speaker2متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_110_1-seg_53_270-61_130,SADA_KHA/6k_SBA_110_1-seg_53_270-61_130.wav,SADA_KHA,batch_1/6k_SBA_110_1.wav:Speaker2متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_110_1-seg_413_420-416_243,SADA_KHA/6k_SBA_110_1-seg_413_420-416_243.wav,SADA_KHA,batch_1/6k_SBA_110_1.wav:Speaker4متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_110_1-seg_432_760-437_500,SADA_KHA/6k_SBA_110_1-seg_432_760-437_500.wav,SADA_KHA,batch_1/6k_SBA_110_1.wav:Speaker4متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_110_1-seg_76_670-82_554,SADA_KHA/6k_SBA_110_1-seg_76_670-82_554.wav,SADA_KHA,batch_1/6k_SBA_110_1.wav:Speaker1متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_110_1-seg_126_460-133_990,SADA_KHA/6k_SBA_110_1-seg_126_460-133_990.wav,SADA_KHA,batch_1/6k_SBA_110_1.wav:Speaker2متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_110_1-seg_123_020-125_840,SADA_KHA/6k_SBA_110_1-seg_123_020-125_840.wav,SADA_KHA,batch_1/6k_SBA_110_1.wav:Speaker1متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_112_2-seg_151_440-156_390,SADA_NAJ/6k_SBA_112_2-seg_151_440-156_390.wav,SADA_NAJ,batch_1/6k_SBA_112_2.wav:Speaker6متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_113_0-seg_404_260-413_630,SADA_NAJ/6k_SBA_113_0-seg_404_260-413_630.wav,SADA_NAJ,batch_1/6k_SBA_113_0.wav:Speaker4متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_113_1-seg_202_200-211_880,SADA_NAJ/6k_SBA_113_1-seg_202_200-211_880.wav,SADA_NAJ,batch_1/6k_SBA_113_1.wav:Speaker2متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_114_0-seg_212_894-214_950,SADA_NAJ/6k_SBA_114_0-seg_212_894-214_950.wav,SADA_NAJ,batch_1/6k_SBA_114_0.wav:Speaker2متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_114_0-seg_166_180-168_950,SADA_NAJ/6k_SBA_114_0-seg_166_180-168_950.wav,SADA_NAJ,batch_1/6k_SBA_114_0.wav:Speaker2متحدث,SHOW_09,مسابقات,Noisy -- ضوضاء
6k_SBA_114_0-seg_304_240-308_510,SADA_NAJ/6k_SBA_114_0-seg_304_240-308_510.wav,SADA_NAJ,batch_1/6k_SBA_114_0.wav:Speaker3متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_114_0-seg_207_691-212_859,SADA_NAJ/6k_SBA_114_0-seg_207_691-212_859.wav,SADA_NAJ,batch_1/6k_SBA_114_0.wav:Speaker2متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_114_0-seg_190_870-199_690,SADA_NAJ/6k_SBA_114_0-seg_190_870-199_690.wav,SADA_NAJ,batch_1/6k_SBA_114_0.wav:Speaker5متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_114_1-seg_469_455-474_315,SADA_HIJ/6k_SBA_114_1-seg_469_455-474_315.wav,SADA_HIJ,batch_1/6k_SBA_114_1.wav:Speaker1متحدث,SHOW_09,مسابقات,Noisy -- ضوضاء
6k_SBA_114_1-seg_216_280-220_490,SADA_NAJ/6k_SBA_114_1-seg_216_280-220_490.wav,SADA_NAJ,batch_1/6k_SBA_114_1.wav:Speaker2متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_114_1-seg_265_971-269_637,SADA_NAJ/6k_SBA_114_1-seg_265_971-269_637.wav,SADA_NAJ,batch_1/6k_SBA_114_1.wav:Speaker2متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_114_1-seg_434_900-437_350,SADA_HIJ/6k_SBA_114_1-seg_434_900-437_350.wav,SADA_HIJ,batch_1/6k_SBA_114_1.wav:Speaker1متحدث,SHOW_09,مسابقات,Noisy -- ضوضاء
6k_SBA_114_1-seg_567_425-571_695,SADA_NAJ/6k_SBA_114_1-seg_567_425-571_695.wav,SADA_NAJ,batch_1/6k_SBA_114_1.wav:Speaker5متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_114_1-seg_257_180-265_674,SADA_NAJ/6k_SBA_114_1-seg_257_180-265_674.wav,SADA_NAJ,batch_1/6k_SBA_114_1.wav:Speaker3متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_114_1-seg_560_090-562_610,SADA_HIJ/6k_SBA_114_1-seg_560_090-562_610.wav,SADA_HIJ,batch_1/6k_SBA_114_1.wav:Speaker1متحدث,SHOW_09,مسابقات,Noisy -- ضوضاء
6k_SBA_114_2-seg_385_820-388_927,SADA_HIJ/6k_SBA_114_2-seg_385_820-388_927.wav,SADA_HIJ,batch_1/6k_SBA_114_2.wav:Speaker1متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_114_2-seg_368_553-373_260,SADA_HIJ/6k_SBA_114_2-seg_368_553-373_260.wav,SADA_HIJ,batch_1/6k_SBA_114_2.wav:Speaker2متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_114_2-seg_206_390-208_450,SADA_HIJ/6k_SBA_114_2-seg_206_390-208_450.wav,SADA_HIJ,batch_1/6k_SBA_114_2.wav:Speaker1متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_114_2-seg_351_587-357_347,SADA_HIJ/6k_SBA_114_2-seg_351_587-357_347.wav,SADA_HIJ,batch_1/6k_SBA_114_2.wav:Speaker2متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_114_2-seg_223_530-225_830,SADA_HIJ/6k_SBA_114_2-seg_223_530-225_830.wav,SADA_HIJ,batch_1/6k_SBA_114_2.wav:Speaker1متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_114_2-seg_271_480-273_750,SADA_HIJ/6k_SBA_114_2-seg_271_480-273_750.wav,SADA_HIJ,batch_1/6k_SBA_114_2.wav:Speaker1متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_115_0-seg_141_280-146_977,SADA_KHA/6k_SBA_115_0-seg_141_280-146_977.wav,SADA_KHA,batch_1/6k_SBA_115_0.wav:Speaker3متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_115_0-seg_412_267-416_527,SADA_KHA/6k_SBA_115_0-seg_412_267-416_527.wav,SADA_KHA,batch_1/6k_SBA_115_0.wav:Speaker2متحدث,SHOW_09,مسابقات,Noisy -- ضوضاء
6k_SBA_115_0-seg_597_767-601_417,SADA_KHA/6k_SBA_115_0-seg_597_767-601_417.wav,SADA_KHA,batch_1/6k_SBA_115_0.wav:Speaker3متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_115_0-seg_161_890-167_502,SADA_KHA/6k_SBA_115_0-seg_161_890-167_502.wav,SADA_KHA,batch_1/6k_SBA_115_0.wav:Speaker3متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_115_0-seg_136_060-140_050,SADA_KHA/6k_SBA_115_0-seg_136_060-140_050.wav,SADA_KHA,batch_1/6k_SBA_115_0.wav:Speaker2متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_115_0-seg_133_179-135_370,SADA_KHA/6k_SBA_115_0-seg_133_179-135_370.wav,SADA_KHA,batch_1/6k_SBA_115_0.wav:Speaker3متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_115_1-seg_68_740-71_130,SADA_HIJ/6k_SBA_115_1-seg_68_740-71_130.wav,SADA_HIJ,batch_1/6k_SBA_115_1.wav:Speaker3متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_115_1-seg_112_442-115_573,SADA_HIJ/6k_SBA_115_1-seg_112_442-115_573.wav,SADA_HIJ,batch_1/6k_SBA_115_1.wav:Speaker5متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_115_1-seg_104_099-107_747,SADA_HIJ/6k_SBA_115_1-seg_104_099-107_747.wav,SADA_HIJ,batch_1/6k_SBA_115_1.wav:Speaker3متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_115_1-seg_231_980-235_517,SADA_NAJ/6k_SBA_115_1-seg_231_980-235_517.wav,SADA_NAJ,batch_1/6k_SBA_115_1.wav:Speaker6متحدث,SHOW_09,مسابقات,Noisy -- ضوضاء
6k_SBA_115_1-seg_270_813-276_173,SADA_NAJ/6k_SBA_115_1-seg_270_813-276_173.wav,SADA_NAJ,batch_1/6k_SBA_115_1.wav:Speaker6متحدث,SHOW_09,مسابقات,Noisy -- ضوضاء
6k_SBA_115_1-seg_107_783-111_850,SADA_HIJ/6k_SBA_115_1-seg_107_783-111_850.wav,SADA_HIJ,batch_1/6k_SBA_115_1.wav:Speaker3متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_115_1-seg_64_243-67_320,SADA_HIJ/6k_SBA_115_1-seg_64_243-67_320.wav,SADA_HIJ,batch_1/6k_SBA_115_1.wav:Speaker1متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_115_1-seg_285_930-288_650,SADA_NAJ/6k_SBA_115_1-seg_285_930-288_650.wav,SADA_NAJ,batch_1/6k_SBA_115_1.wav:Speaker6متحدث,SHOW_09,مسابقات,Noisy -- ضوضاء
6k_SBA_115_1-seg_238_870-243_643,SADA_NAJ/6k_SBA_115_1-seg_238_870-243_643.wav,SADA_NAJ,batch_1/6k_SBA_115_1.wav:Speaker6متحدث,SHOW_09,مسابقات,Noisy -- ضوضاء
6k_SBA_115_1-seg_32_999-47_030,SADA_HIJ/6k_SBA_115_1-seg_32_999-47_030.wav,SADA_HIJ,batch_1/6k_SBA_115_1.wav:Speaker5متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_115_1-seg_86_960-89_470,SADA_HIJ/6k_SBA_115_1-seg_86_960-89_470.wav,SADA_HIJ,batch_1/6k_SBA_115_1.wav:Speaker3متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_115_2-seg_64_950-78_348,SADA_KHA/6k_SBA_115_2-seg_64_950-78_348.wav,SADA_KHA,batch_1/6k_SBA_115_2.wav:Speaker3متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_115_2-seg_107_830-109_930,SADA_KHA/6k_SBA_115_2-seg_107_830-109_930.wav,SADA_KHA,batch_1/6k_SBA_115_2.wav:Speaker3متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_115_2-seg_248_885-254_029,SADA_KHA/6k_SBA_115_2-seg_248_885-254_029.wav,SADA_KHA,batch_1/6k_SBA_115_2.wav:Speaker4متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_115_2-seg_166_540-170_090,SADA_KHA/6k_SBA_115_2-seg_166_540-170_090.wav,SADA_KHA,batch_1/6k_SBA_115_2.wav:Speaker2متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_115_2-seg_241_490-246_979,SADA_KHA/6k_SBA_115_2-seg_241_490-246_979.wav,SADA_KHA,batch_1/6k_SBA_115_2.wav:Speaker4متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_115_2-seg_0_850-3_720,SADA_KHA/6k_SBA_115_2-seg_0_850-3_720.wav,SADA_KHA,batch_1/6k_SBA_115_2.wav:Speaker1متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_115_2-seg_15_260-25_270,SADA_KHA/6k_SBA_115_2-seg_15_260-25_270.wav,SADA_KHA,batch_1/6k_SBA_115_2.wav:Speaker1متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_115_2-seg_397_280-401_019,SADA_KHA/6k_SBA_115_2-seg_397_280-401_019.wav,SADA_KHA,batch_1/6k_SBA_115_2.wav:Speaker4متحدث,SHOW_09,مسابقات,Clean -- نظيف
6k_SBA_116_0-seg_295_660-297_910,SADA_HIJ/6k_SBA_116_0-seg_295_660-297_910.wav,SADA_HIJ,batch_1/6k_SBA_116_0.wav:Speaker5متحدث,SHOW_09,مسابقات,Noisy -- ضوضاء
